"Census Profile, 2021 Census of Population",,,
Location of study compared with province or territory of residence,        Italy,1610,
Location of study compared with province or territory of residence,        Serbia,1565,
Location of study compared with province or territory of residence,        Other locations of study in Europe,10275,
Location of study compared with province or territory of residence,      Africa,12250,
Location of study compared with province or territory of residence,        Nigeria,1315,
Location of study compared with province or territory of residence,        Algeria,130,
Location of study compared with province or territory of residence,        Morocco,470,
Location of study compared with province or territory of residence,        Tunisia,160,
Location of study compared with province or territory of residence,        Egypt,1490,
Location of study compared with province or territory of residence,"        South Africa, Republic of",5860,
Location of study compared with province or territory of residence,        Other locations of study in Africa,2825,
Location of study compared with province or territory of residence,      Asia,258905,
Location of study compared with province or territory of residence,        Iran,16325,
Location of study compared with province or territory of residence,        Iraq,1465,
Location of study compared with province or territory of residence,        Israel,1345,
Location of study compared with province or territory of residence,        Lebanon,550,
Location of study compared with province or territory of residence,        Syria,805,
Location of study compared with province or territory of residence,        Turkey,1680,
Location of study compared with province or territory of residence,        China,59350,
Location of study compared with province or territory of residence,        Taiwan,8905,
Location of study compared with province or territory of residence,        Hong Kong,7025,
Location of study compared with province or territory of residence,        Japan,8185,
Location of study compared with province or territory of residence,"        Korea, South",19605,
Location of study compared with province or territory of residence,        Philippines,55140,
Location of study compared with province or territory of residence,        Viet Nam,2145,
Location of study compared with province or territory of residence,        Bangladesh,1135,
Location of study compared with province or territory of residence,        Sri Lanka,975,
Location of study compared with province or territory of residence,        India,60565,
Location of study compared with province or territory of residence,        Pakistan,3935,
Location of study compared with province or territory of residence,        Other locations of study in Asia,9780,
Location of study compared with province or territory of residence,      Oceania,16505,
Location of study compared with province or territory of residence,        Australia,12315,
Location of study compared with province or territory of residence,        New Zealand,3340,
Location of study compared with province or territory of residence,        Other locations of study in Oceania,855,
Labour force status,Total - Population aged 15 years and over by labour force status - 25% sample data,4200425,
Labour force status,  In the labour force,2657275,
Labour force status,    Employed,2433600,
Labour force status,    Unemployed,223675,
Labour force status,  Not in the labour force,1543145,
Labour force status,Participation rate,63.3,
Labour force status,Employment rate,57.9,
Labour force status,Unemployment rate,8.4,
Work activity during the reference year,Total - Population aged 15 years and over by work activity during the reference year - 25% sample data,4200425,
Work activity during the reference year,  Did not work,1563830,
Work activity during the reference year,  Worked,2636595,
Work activity during the reference year,    Worked full year full time,1350335,
Work activity during the reference year,    Worked part year and/or part time,1286260,
Work activity during the reference year,    Average weeks worked in reference year,40.9,
Class of worker including job permanency,Total - Labour force aged 15 years and over by class of worker including job permanency - 25% sample data,2657275,
Class of worker including job permanency,  Class of worker - not applicable,54165,
Class of worker including job permanency,  All classes of workers,2603110,
Class of worker including job permanency,    Employee,2144475,
Class of worker including job permanency,      Permanent position,1788175,
Class of worker including job permanency,      Temporary position,356305,
Class of worker including job permanency,        Fixed term (1 year or more),116190,
Class of worker including job permanency,"        Casual, seasonal or short-term position (less than 1 year)",240110,
Class of worker including job permanency,    Self-employed,458635,
Occupation - Broad category - National Occupational Classification (NOC) 2021,Total - Labour force aged 15 years and over by occupation - Broad category - National Occupational Classification (NOC) 2021 - 25% sample data,2657275,
Occupation - Broad category - National Occupational Classification (NOC) 2021,  Occupation - not applicable,54165,
Occupation - Broad category - National Occupational Classification (NOC) 2021,  All occupations,2603110,
Occupation - Broad category - National Occupational Classification (NOC) 2021,    0 Legislative and senior management occupations,32255,
Occupation - Broad category - National Occupational Classification (NOC) 2021,"    1 Business, finance and administration occupations",446160,
Occupation - Broad category - National Occupational Classification (NOC) 2021,    2 Natural and applied sciences and related occupations,209185,
Occupation - Broad category - National Occupational Classification (NOC) 2021,    3 Health occupations,199185,
Occupation - Broad category - National Occupational Classification (NOC) 2021,"    4 Occupations in education, law and social, community and government services",309360,
Occupation - Broad category - National Occupational Classification (NOC) 2021,"    5 Occupations in art, culture, recreation and sport",110585,
Occupation - Broad category - National Occupational Classification (NOC) 2021,    6 Sales and service occupations,666705,
Occupation - Broad category - National Occupational Classification (NOC) 2021,"    7 Trades, transport and equipment operators and related occupations",469450,
Occupation - Broad category - National Occupational Classification (NOC) 2021,"    8 Natural resources, agriculture and related production occupations",72075,
Occupation - Broad category - National Occupational Classification (NOC) 2021,    9 Occupations in manufacturing and utilities,88155,
Industry - Sectors - North American Industry Classification System (NAICS) 2017,Total - Labour force aged 15 years and over by industry - Sectors - North American Industry Classification System (NAICS) 2017 - 25% sample data,2657275,
Industry - Sectors - North American Industry Classification System (NAICS) 2017,  Industry - not applicable,54165,
Industry - Sectors - North American Industry Classification System (NAICS) 2017,  All industries,2603110,
Industry - Sectors - North American Industry Classification System (NAICS) 2017,"    11 Agriculture, forestry, fishing and hunting",60320,
Industry - Sectors - North American Industry Classification System (NAICS) 2017,"    21 Mining, quarrying, and oil and gas extraction",24955,
Industry - Sectors - North American Industry Classification System (NAICS) 2017,    22 Utilities,14820,
Industry - Sectors - North American Industry Classification System (NAICS) 2017,    23 Construction,234345,
Industry - Sectors - North American Industry Classification System (NAICS) 2017,    31-33 Manufacturing,152790,
Industry - Sectors - North American Industry Classification System (NAICS) 2017,    41 Wholesale trade,80165,
Industry - Sectors - North American Industry Classification System (NAICS) 2017,    44-45 Retail trade,301060,
Industry - Sectors - North American Industry Classification System (NAICS) 2017,    48-49 Transportation and warehousing,142230,
Industry - Sectors - North American Industry Classification System (NAICS) 2017,    51 Information and cultural industries,71295,
Industry - Sectors - North American Industry Classification System (NAICS) 2017,    52 Finance and insurance,95560,
Industry - Sectors - North American Industry Classification System (NAICS) 2017,    53 Real estate and rental and leasing,59155,
Industry - Sectors - North American Industry Classification System (NAICS) 2017,"    54 Professional, scientific and technical services",238650,
Industry - Sectors - North American Industry Classification System (NAICS) 2017,    55 Management of companies and enterprises,5785,
Industry - Sectors - North American Industry Classification System (NAICS) 2017,"    56 Administrative and support, waste management and remediation services",110215,
Industry - Sectors - North American Industry Classification System (NAICS) 2017,    61 Educational services,192855,
Industry - Sectors - North American Industry Classification System (NAICS) 2017,    62 Health care and social assistance,319525,
Industry - Sectors - North American Industry Classification System (NAICS) 2017,"    71 Arts, entertainment and recreation",60775,
Industry - Sectors - North American Industry Classification System (NAICS) 2017,    72 Accommodation and food services,182105,
Industry - Sectors - North American Industry Classification System (NAICS) 2017,    81 Other services (except public administration),113780,
Industry - Sectors - North American Industry Classification System (NAICS) 2017,    91 Public administration,142730,
All languages used at work,"Total - All languages used at work for the population in private households aged 15 years and over who worked since January 1, 2020 - 25% sample data",2855890,
All languages used at work,  English,2617625,
All languages used at work,  French,3090,
All languages used at work,  Non-official language,52925,
All languages used at work,    Indigenous,140,
All languages used at work,    Non-Indigenous,52790,
All languages used at work,  English and French,21550,
All languages used at work,  English and non-official language(s),154255,
All languages used at work,  French and non-official language(s),80,
All languages used at work,"  English, French and non-official language(s)",2520,
All languages used at work,  Multiple non-official languages,3840,
Language used most often at work,"Total - Language used most often at work for the population aged 15 years and over who worked since January 1, 2020, in private households, 2021 Census - 25% sample data",2855890,
Language used most often at work,  Single responses,2820225,
Language used most often at work,    Official languages,2726710,
Language used most often at work,      English,2720275,
Language used most often at work,      French,6430,
Language used most often at work,    Non-official languages,93520,
Language used most often at work,      Indigenous languages,290,
Language used most often at work,        Algonquian languages,0,
Language used most often at work,          Blackfoot,0,
Language used most often at work,          Cree-Innu languages,0,
Language used most often at work,            Atikamekw,0,
Language used most often at work,            Cree languages,0,
Language used most often at work,              Ililimowin (Moose Cree),0,
Language used most often at work,              Inu Ayimun (Southern East Cree),0,
Language used most often at work,              Iyiyiw-Ayimiwin (Northern East Cree),0,
Language used most often at work,              Nehinawewin (Swampy Cree),0,
Language used most often at work,              Nehiyawewin (Plains Cree),0,
Language used most often at work,              Nihithawiwin (Woods Cree),0,
Language used most often at work,"              Cree, n.o.s.",0,
Language used most often at work,            Innu (Montagnais),0,
Language used most often at work,            Naskapi,0,
Language used most often at work,          Eastern Algonquian languages,0,
Language used most often at work,            Mi'kmaq,0,
Language used most often at work,            Wolastoqewi (Malecite),0,
Language used most often at work,          Ojibway-Potawatomi languages,0,
Language used most often at work,            Anicinabemowin (Algonquin),0,
Language used most often at work,            Oji-Cree,0,
Language used most often at work,            Ojibway languages,0,
Language used most often at work,              Anishinaabemowin (Chippewa),0,
Language used most often at work,              Daawaamwin (Odawa),0,
Language used most often at work,              Saulteau (Western Ojibway),0,
Language used most often at work,"              Ojibway, n.o.s.",0,
Language used most often at work,"          Algonquian languages, n.i.e.",0,
Language used most often at work,        Athabaskan languages,55,
Language used most often at work,          Northern Athabaskan languages,55,
Language used most often at work,            Dakelh (Carrier),20,
Language used most often at work,            Dane-zaa (Beaver),0,
Language used most often at work,"            Dene, n.o.s.",0,
Language used most often at work,            Gwich'in,0,
Language used most often at work,            Slavey-Hare languages,0,
Language used most often at work,              Deh Gah Ghotie Zhatie (South Slavey),0,
Language used most often at work,              Satuotine Yati (North Slavey),0,
Language used most often at work,"              Slavey, n.o.s.",0,
Language used most often at work,            Tahltan languages,0,
Language used most often at work,            Tlicho (Dogrib),0,
Language used most often at work,            Tse'khene (Sekani),0,
Language used most often at work,            Tsilhqot'in (Chilcotin),30,
Language used most often at work,            Tsuu T'ina (Sarsi),0,
Language used most often at work,            Tutchone languages,0,
Language used most often at work,              Northern Tutchone,0,
Language used most often at work,              Southern Tutchone,0,
Language used most often at work,"              Tutchone, n.o.s.",0,
Language used most often at work,            Wetsuwet'en-Babine,0,
Language used most often at work,          Tlingit,0,
Language used most often at work,"          Athabaskan languages, n.i.e.",0,
Language used most often at work,        Haida,0,
Language used most often at work,        Inuktut (Inuit) languages,0,
Language used most often at work,          Inuinnaqtun (Inuvialuktun),0,
Language used most often at work,            Inuinnaqtun,0,
Language used most often at work,            Inuvialuktun,0,
Language used most often at work,          Inuktitut,0,
Language used most often at work,"          Inuktut (Inuit) languages, n.i.e.",0,
Language used most often at work,        Iroquoian languages,0,
Language used most often at work,          Mohawk,0,
Language used most often at work,          Oneida,0,
Language used most often at work,"          Iroquoian languages, n.i.e.",0,
Language used most often at work,        Ktunaxa (Kutenai),10,
Language used most often at work,        Michif,0,
Language used most often at work,        Salish languages,125,
Language used most often at work,          Halkomelem,35,
Language used most often at work,          Lillooet,0,
Language used most often at work,          Ntlakapamux (Thompson),0,
Language used most often at work,          Secwepemctsin (Shuswap),30,
Language used most often at work,          Squamish,10,
Language used most often at work,          Straits,0,
Language used most often at work,          Syilx (Okanagan),20,
Language used most often at work,"          Salish languages, n.i.e.",15,
Language used most often at work,        Siouan languages,0,
Language used most often at work,          Assiniboine,0,
Language used most often at work,          Dakota,0,
Language used most often at work,          Stoney,0,
Language used most often at work,"          Siouan languages, n.i.e.",0,
Language used most often at work,        Tsimshian languages,40,
Language used most often at work,          Gitxsan (Gitksan),20,
Language used most often at work,          Nisga'a,10,
Language used most often at work,          Tsimshian,15,
Language used most often at work,        Wakashan languages,40,
Language used most often at work,          Haisla,0,
Language used most often at work,          Heiltsuk,10,
Language used most often at work,          Kwak'wala (Kwakiutl),15,
Language used most often at work,          Nuu-chah-nulth (Nootka),15,
Language used most often at work,"          Wakashan languages, n.i.e.",0,
Language used most often at work,"        Indigenous languages, n.i.e.",0,
Language used most often at work,"        Indigenous languages, n.o.s.",0,
Language used most often at work,      Non-Indigenous languages,93230,
Language used most often at work,        Afro-Asiatic languages,520,
Language used most often at work,          Berber languages,0,
Language used most often at work,            Kabyle,0,
Language used most often at work,            Tamazight,0,
Language used most often at work,"            Berber languages, n.i.e.",0,
Language used most often at work,          Chadic languages,0,
Language used most often at work,          Coptic,0,
Language used most often at work,          Cushitic languages,10,
Language used most often at work,            Bilen,0,
Language used most often at work,            Oromo,0,
Language used most often at work,            Somali,10,
Language used most often at work,"            Cushitic languages, n.i.e.",0,
Language used most often at work,          Semitic languages,500,
Language used most often at work,            Amharic,20,
Language used most often at work,            Arabic,355,
Language used most often at work,            Aramaic languages,25,
Language used most often at work,              Assyrian Neo-Aramaic,0,
Language used most often at work,              Chaldean Neo-Aramaic,0,
Language used most often at work,"              Aramaic, n.o.s.",0,
Language used most often at work,            Hebrew,60,
Language used most often at work,            Tigrigna,45,
Language used most often at work,"            Semitic languages, n.i.e.",0,
Language used most often at work,        Austro-Asiatic languages,2720,
Language used most often at work,          Khmer (Cambodian),30,
Language used most often at work,          Vietnamese,2695,
Language used most often at work,"          Austro-Asiatic languages, n.i.e.",0,
Language used most often at work,        Austronesian languages,855,
Language used most often at work,          Bikol,0,
Language used most often at work,"          Bisaya, n.o.s.",0,
Language used most often at work,          Cebuano,20,
Language used most often at work,          Hiligaynon,0,
Language used most often at work,          Ilocano,40,
Language used most often at work,          Indonesian,85,
Language used most often at work,          Kankanaey,0,
Language used most often at work,          Malagasy languages,0,
Language used most often at work,          Malay,0,
Language used most often at work,"          Pampangan (Kapampangan, Pampango)",0,
Language used most often at work,          Pangasinan,0,
Language used most often at work,"          Tagalog (Pilipino, Filipino)",680,
Language used most often at work,"          Austronesian languages, n.i.e.",15,
Language used most often at work,        Creole languages,0,
Language used most often at work,          Haitian Creole,0,
Language used most often at work,          Jamaican English Creole,0,
Language used most often at work,          Morisyen,0,
Language used most often at work,"          Creole, n.o.s.",0,
Language used most often at work,"          Creole languages, n.i.e.",0,
Language used most often at work,        Dravidian languages,75,
Language used most often at work,          Kannada,0,
Language used most often at work,          Malayalam,15,
Language used most often at work,          Tamil,55,
Language used most often at work,          Telugu,0,
Language used most often at work,"          Dravidian languages, n.i.e.",0,
Language used most often at work,        Georgian,0,
Language used most often at work,        Indo-European languages,30820,
Language used most often at work,          Albanian,20,
Language used most often at work,          Armenian,20,
Language used most often at work,          Balto-Slavic languages,915,
Language used most often at work,            Baltic languages,15,
Language used most often at work,              Latvian,15,
Language used most often at work,              Lithuanian,0,
Language used most often at work,            Slavic languages,900,
Language used most often at work,              Bulgarian,10,
Language used most often at work,              Czech,25,
Language used most often at work,              Macedonian,0,
Language used most often at work,              Polish,85,
Language used most often at work,              Russian,645,
Language used most often at work,              Serbo-Croatian,90,
Language used most often at work,                Bosnian,10,
Language used most often at work,                Croatian,10,
Language used most often at work,                Serbian,75,
Language used most often at work,"                Serbo-Croatian, n.i.e.",0,
Language used most often at work,              Slovak,0,
Language used most often at work,              Slovene (Slovenian),0,
Language used most often at work,              Ukrainian,30,
Language used most often at work,"              Slavic languages, n.i.e.",0,
Language used most often at work,          Celtic languages,10,
Language used most often at work,            Scottish Gaelic,10,
Language used most often at work,"            Celtic languages, n.i.e.",0,
Language used most often at work,          Germanic languages,680,
Language used most often at work,            Frisian,0,
Language used most often at work,            High German languages,450,
Language used most often at work,              German,400,
Language used most often at work,              Pennsylvania German,0,
Language used most often at work,              Swiss German,50,
Language used most often at work,              Yiddish,0,
Language used most often at work,            Low Saxon-Low Franconian languages,195,
Language used most often at work,              Afrikaans,0,
Language used most often at work,              Dutch,85,
Language used most often at work,"              Low German, n.o.s.",0,
Language used most often at work,              Low Saxon,0,
Language used most often at work,              Plautdietsch,105,
Language used most often at work,              Vlaams (Flemish),0,
Language used most often at work,            Scandinavian languages,35,
Language used most often at work,              Danish,0,
Language used most often at work,              Icelandic,0,
Language used most often at work,              Norwegian,20,
Language used most often at work,              Swedish,15,
Language used most often at work,"            Germanic languages, n.i.e.",0,
Language used most often at work,          Greek,50,
Language used most often at work,          Indo-Iranian languages,25450,
Language used most often at work,            Indo-Aryan languages,23425,
Language used most often at work,              Bengali,10,
Language used most often at work,              Gujarati,10,
Language used most often at work,              Hindi,555,
Language used most often at work,              Kacchi,0,
Language used most often at work,              Marathi,0,
Language used most often at work,              Nepali,10,
Language used most often at work,              Punjabi (Panjabi),22730,
Language used most often at work,              Sindhi,0,
Language used most often at work,              Sinhala (Sinhalese),0,
Language used most often at work,              Urdu,100,
Language used most often at work,"              Indo-Aryan languages, n.i.e.",0,
Language used most often at work,            Iranian languages,2020,
Language used most often at work,              Kurdish,25,
Language used most often at work,              Pashto,0,
Language used most often at work,              Persian languages,1985,
Language used most often at work,                Dari,110,
Language used most often at work,                Iranian Persian,1710,
Language used most often at work,"                Persian (Farsi), n.o.s.",170,
Language used most often at work,"              Iranian languages, n.i.e.",0,
Language used most often at work,"            Indo-Iranian languages, n.i.e.",0,
Language used most often at work,          Italic (Romance) languages,3675,
Language used most often at work,            Catalan,0,
Language used most often at work,            Italian,120,
Language used most often at work,            Portuguese,555,
Language used most often at work,            Romanian,60,
Language used most often at work,            Spanish,2940,
Language used most often at work,"            Italic (Romance) languages, n.i.e.",0,
Language used most often at work,"          Indo-European languages, n.i.e.",0,
Language used most often at work,        Japanese,2015,
Language used most often at work,        Korean,6855,
Language used most often at work,        Mongolian,0,
Language used most often at work,        Niger-Congo languages,15,
Language used most often at work,          Akan (Twi),0,
Language used most often at work,          Edo,0,
Language used most often at work,"          Fulah (Pular, Pulaar, Fulfulde)",0,
Language used most often at work,          Ga,0,
Language used most often at work,          Ganda,0,
Language used most often at work,          Igbo,0,
Language used most often at work,          Kinyarwanda (Rwanda),0,
Language used most often at work,          Lingala,0,
Language used most often at work,          Rundi (Kirundi),0,
Language used most often at work,          Shona,0,
Language used most often at work,          Swahili,0,
Language used most often at work,          Wolof,0,
Language used most often at work,          Yoruba,10,
Language used most often at work,"          Niger-Congo languages, n.i.e.",0,
Language used most often at work,        Nilo-Saharan languages,0,
Language used most often at work,          Dinka,0,
Language used most often at work,"          Nilo-Saharan languages, n.i.e.",0,
Language used most often at work,        Sign languages,300,
Language used most often at work,          American Sign Language,285,
Language used most often at work,          Quebec Sign Language,0,
Language used most often at work,"          Sign languages, n.i.e.",10,
Language used most often at work,        Sino-Tibetan languages,48730,
Language used most often at work,          Chinese languages,48670,
Language used most often at work,            Hakka,0,
Language used most often at work,            Mandarin,28465,
Language used most often at work,            Min Dong,0,
Language used most often at work,"            Min Nan (Chaochow, Teochow, Fukien, Taiwanese)",235,
Language used most often at work,            Wu (Shanghainese),15,
Language used most often at work,            Yue (Cantonese),19865,
Language used most often at work,"            Chinese, n.o.s.",85,
Language used most often at work,"            Chinese languages, n.i.e.",0,
Language used most often at work,          Tibeto-Burman languages,60,
Language used most often at work,            Burmese,30,
Language used most often at work,            Karenic languages,0,
Language used most often at work,              S'gaw Karen,0,
Language used most often at work,"              Karenic languages, n.i.e.",0,
Language used most often at work,            Tibetan,0,
Language used most often at work,"            Tibeto-Burman languages, n.i.e.",0,
Language used most often at work,"          Sino-Tibetan languages, n.i.e.",0,
Language used most often at work,        Tai-Kadai languages,205,
Language used most often at work,          Lao,0,
Language used most often at work,          Thai,200,
Language used most often at work,"          Tai-Kadai languages, n.i.e.",0,
Language used most often at work,        Turkic languages,60,
Language used most often at work,          Azerbaijani,0,
Language used most often at work,          Turkish,55,
Language used most often at work,          Uyghur,0,
Language used most often at work,          Uzbek,0,
Language used most often at work,"          Turkic languages, n.i.e.",0,
Language used most often at work,        Uralic languages,50,
Language used most often at work,          Estonian,0,
Language used most often at work,          Finnish,20,
Language used most often at work,          Hungarian,30,
Language used most often at work,"        Other languages, n.i.e.",0,
Language used most often at work,  Multiple responses,35660,
Language used most often at work,    English and French,2470,
Language used most often at work,    English and non-official language(s),32195,
Language used most often at work,    French and non-official language(s),35,
Language used most often at work,"    English, French and non-official language(s)",130,
Language used most often at work,    Multiple non-official languages,825,
Other language(s) used regularly at work,"Total - Other language(s) used regularly at work for the population in private households aged 15 years and over who worked since January 1, 2020 - 25% sample data",2855890,
Other language(s) used regularly at work,  None,2703945,
Other language(s) used regularly at work,  English,36055,
Other language(s) used regularly at work,  French,16140,
Other language(s) used regularly at work,  Non-official language,79300,
Other language(s) used regularly at work,    Indigenous,1320,
Other language(s) used regularly at work,    Non-Indigenous,77980,
Other language(s) used regularly at work,  English and French,70,
Other language(s) used regularly at work,  English and non-official language(s),4745,
Other language(s) used regularly at work,  French and non-official language(s),1945,
Other language(s) used regularly at work,"  English, French and non-official language(s)",10,
Other language(s) used regularly at work,  Multiple non-official languages,13685,
Place of work status,Total - Place of work status for the employed labour force aged 15 years and over - 25% sample data,2433600,
Place of work status,  Worked at home,549845,
Place of work status,  Worked outside Canada,10065,
Place of work status,  No fixed workplace address,373475,
Place of work status,  Usual place of work,1500215,
Commuting destination,Total - Commuting destination for the employed labour force aged 15 years and over with a usual place of work - 25% sample data,1500215,
Commuting destination,  Commute within census subdivision (CSD) of residence,774620,
Commuting destination,  Commute to a different census subdivision (CSD) within census division (CD) of residence,638825,
Commuting destination,  Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence,77845,
Commuting destination,  Commute to a different province or territory,8920,
Main mode of commuting,Total - Main mode of commuting for the employed labour force aged 15 years and over with a usual place of work or no fixed workplace address - 25% sample data,1873690,
Main mode of commuting,"  Car, truck or van",1497765,
Main mode of commuting,"    Car, truck or van - as a driver",1376410,
Main mode of commuting,"    Car, truck or van - as a passenger",121350,
Main mode of commuting,  Public transit,174045,
Main mode of commuting,  Walked,121550,
Main mode of commuting,  Bicycle,36790,
Main mode of commuting,  Other method,43535,
Commuting duration,Total - Commuting duration for the employed labour force aged 15 years and over with a usual place of work or no fixed workplace address - 25% sample data,1873690,
Commuting duration,  Less than 15 minutes,595470,
Commuting duration,  15 to 29 minutes,637130,
Commuting duration,  30 to 44 minutes,369645,
Commuting duration,  45 to 59 minutes,137115,
Commuting duration,  60 minutes and over,134330,
Time leaving for work,Total - Time leaving for work for the employed labour force aged 15 years and over with a usual place of work or no fixed workplace address - 25% sample data,1873690,
Time leaving for work,  Between 5 a.m. and 5:59 a.m.,125470,
Time leaving for work,  Between 6 a.m. and 6:59 a.m.,298120,
Time leaving for work,  Between 7 a.m. and 7:59 a.m.,449315,
Time leaving for work,  Between 8 a.m. and 8:59 a.m.,418635,
Time leaving for work,  Between 9 a.m. and 11:59 a.m.,303745,
Time leaving for work,  Between 12 p.m. and 4:59 a.m.,278405,
Children eligible for instruction in the minority official language,Total - Eligibility for instruction in the minority official language for the population in private households born in 2003 or later - 100% data,884130,
Children eligible for instruction in the minority official language,  Children eligible for instruction in the minority official language,55575,
Children eligible for instruction in the minority official language,  Children not eligible for instruction in the minority official language,828550,
Eligibility and instruction in the minority official language for school-aged children,"Total - Eligibility and instruction in the minority official language, for the population in private households born between 2003 and 2015 (inclusive) - 100% data",651050,
Eligibility and instruction in the minority official language for school-aged children,  Children eligible for instruction in the minority official language,43010,
Eligibility and instruction in the minority official language for school-aged children,    Eligible children who have been instructed in the minority official language at the primary or secondary level in Canada,23960,
Eligibility and instruction in the minority official language for school-aged children,    Eligible children who have not been instructed in the minority official language at the primary or secondary level in Canada,19050,
Eligibility and instruction in the minority official language for school-aged children,  Children not eligible for instruction in the minority official language,608040,
,,,
Symbols:,,,
...,not applicable,,
,,,
,,,
Notes:,,,
1,2021 and 2016 population,,
,Statistics Canada is committed to protect the privacy of all Canadians and the confidentiality of the data they provide to us. As part of this commitment  some population counts of geographic areas are adjusted in order to ensure confidentiality.,,
,The adjustment to counts of the total population for any dissemination block is controlled to ensure that the population counts for dissemination areas will always be within 5 of the actual values. The adjustment has no impact on the population counts of census divisions and large census subdivisions.,,
,,,
2,Total private dwellings,,
,Private dwelling refers to a separate set of living quarters with a private entrance either from outside the building or from a common hall  lobby  vestibule or stairway inside the building. The entrance to the dwelling must be one that can be used without passing through the living quarters of some other person or group of persons.,,
,,,
3,Private dwellings occupied by usual residents,,
,A private dwelling occupied by usual residents refers to a private dwelling in which a person or a group of persons is permanently residing. Also included are private dwellings whose usual residents are temporarily absent on May 11  2021.,,
,,,
4,The category 'Movable dwelling' includes mobile homes and other movable dwellings such as houseboats  recreational vehicles and railroad cars.,,
,,,
5,A census family is defined as a married couple (with or without children)  a common-law couple (with or without children) or a one-parent family. For more information  refer to the Census Dictionary: Census family structure.,,
,,,
6,There is no age restriction on children. Includes children living with a grandparent or grandparents without a parent present.,,
,,,
7,Includes foster children.,,
,,,
8,Multigenerational households represent all households where there is at least one person who is both the grandparent of a person in the household and the parent of another person in the same household. They also represent all households where there is at least one person who is both the child of a person in the household and the grandchild of another person in the same household. In previous censuses  multigenerational households were only created based on the former definition  not the latter. As a result  there may be small differences in counts for 2011 and 2016 in archived tables.,,
,,,
9,Excludes multigenerational households.,,
,,,
10,Total income - The sum of certain incomes (in cash and  in some circumstances  in kind) of the statistical unit during a specified reference period. The components used to calculate total income vary between:,,
,,,
,,,
    *statistical units of social statistical programs such as persons  private households  census families and economic families;,,,
,,,
    *statistical units of business statistical programs such as enterprises  companies  establishments and locations;,,,
,,,
    *statistical units of farm statistical programs such as farm operator and farm family.,,,
,,,
,,,
In the context of persons  total income refers to receipts from certain sources  before income taxes and deductions  during a specified reference period.,,,
,,,
In the context of census families  total income refers to receipts from certain sources of all of its family members  before income taxes and deductions  during a specified reference period.,,,
,,,
In the context of economic families  total income refers to receipts from certain sources of all of its family members  before income taxes and deductions  during a specified reference period.,,,
,,,
In the context of households  total income refers to receipts from certain sources of all household members  before income taxes and deductions  during a specified reference period.,,,
,,,
The monetary receipts included are those that tend to be of a regular and recurring nature. Receipts that are included as income are:,,,
,,,
,,,
    *employment income from wages  salaries  tips  commissions and net income from self-employment (for both unincorporated farm and non-farm activities);,,,
,,,
    *income from investment sources  such as dividends and interest on bonds  accounts  guaranteed investment certificates (GICs) and mutual funds;,,,
,,,
    *income from employer and personal pension sources  such as private pensions and payments from annuities and registered retirement income funds (RRIFs);,,,
,,,
    *other regular cash income  such as child support payments received  spousal support payments (alimony) received and scholarships;,,,
,,,
    *income from government sources  such as social assistance  child benefits  Employment Insurance benefits  Old Age Security benefits  COVID-19 benefits and Canada Pension Plan and Québec Pension Plan benefits and disability income.,,,
,,,
,,,
Receipts excluded from this income definition are:,,,
,,,
,,,
    *one-time receipts  such as lottery winnings  gambling winnings  cash inheritances  lump-sum insurance settlements and tax-free savings account (TFSA) or registered retirement savings plan (RRSP) withdrawals;,,,
,,,
    *capital gains because they are not by their nature regular and recurring. It is further assumed that they are more relevant to the concept of wealth than the concept of income;,,,
,,,
    *employers' contributions to registered pension plans  Canada Pension Plan  Québec Pension Plan and Employment Insurance;,,,
,,,
    *voluntary inter-household transfers  imputed rent  goods and services produced for barter and goods produced for own consumption.,,,
,,,
,,,
After-tax income - Total income less income taxes of the statistical unit during a specified reference period. Income taxes refers to the sum of federal income taxes  provincial and territorial income taxes  less abatement where applicable. Provincial and territorial income taxes include health care premiums in certain jurisdictions. Abatement reduces the federal income taxes payable by persons residing in Quebec or in certain self-governing Yukon First Nation settlement lands.,,,
,,,
Market income - The sum of employment income (wages  salaries and commissions  net self-employment income from farm or non-farm unincorporated business and/or professional practice)  investment income  private retirement income (retirement pensions  superannuation and annuities  including those from registered retirement savings plans [RRSPs] and registered retirement income funds [RRIFs]) and other money income from market sources during the reference period. It is equivalent to total income minus government transfers. It is also referred to as income before transfers and taxes.,,,
,,,
Government transfers - All cash benefits received from federal  provincial  territorial or municipal governments during the reference period. It includes:,,,
,,,
,,,
    *Old Age Security pension  Guaranteed Income Supplement  Allowance or Allowance for the Survivor;,,,
,,,
    *retirement  disability and survivor benefits from Canada Pension Plan and Québec Pension Plan;,,,
,,,
    *benefits from Employment Insurance and Québec parental insurance plan;,,,
,,,
    *child benefits from federal and provincial programs;,,,
,,,
    *social assistance benefits;,,,
,,,
    *workers' compensation benefits;,,,
,,,
    *Canada workers benefit (CWB);,,,
,,,
    *Goods and services tax credit and harmonized sales tax credit;,,,
,,,
    *other income from government sources.,,,
,,,
,,,
For the 2021 Census  this includes various benefits from new and existing federal  provincial and territorial government income programs intended to provide financial support to individuals affected by the COVID-19 pandemic and the public health measures implemented to minimize the spread of the virus.,,,
,,,
Employment income - All income received as wages  salaries and commissions from paid employment and net self-employment income from farm or non-farm unincorporated business and/or professional practice during the reference period.,,,
,,,
